1,102.0,4,0,2,0
1,113.0,6,2,2,0
1,91.0,5,8,1,0
1,109.0,5,8,1,0
1,80.0,7,19,0,0
1,70.0,7,19,0,0
1,88.0,6,8,2,0
1,72.0,6,8,2,0
1,70.0,4,8,2,0
1,97.0,4,0,2,0
1,99.0,6,0,2,0
1,81.0,7,0,0,0
1,84.0,6,0,2,0
1,90.0,4,19,2,0
1,84.0,4,20,2,0
1,104.0,9,10,2,0
1,105.0,4,4,2,0
1,107.0,3,19,1,0
1,84.0,4,10,2,0
1,108.0,6,28,2,0
1,70.0,9,0,2,0
1,81.0,7,0,0,0
1,70.0,7,19,0,0
1,70.0,6,28,2,0
1,70.0,7,8,0,0
1,70.0,6,19,2,0
1,86.0,7,0,0,0
1,99.0,6,6,2,0
1,98.0,6,19,2,0
1,118.0,6,0,2,0
1,76.0,4,28,2,0
1,102.0,3,0,1,0
1,106.0,6,8,2,0
1,108.0,6,6,2,0
1,110.0,9,8,2,0
1,110.0,6,8,2,0
1,89.0,9,2,2,0
1,83.0,6,0,2,0
1,96.0,5,8,1,0
1,108.0,6,9,2,0
1,96.0,5,2,1,0
1,79.0,8,20,1,0
0,99.0,5,8,1,0
0,94.0,4,8,2,0
0,88.0,5,8,1,0
0,82.0,5,18,1,0
0,94.0,7,19,0,0
0,93.0,6,0,2,0
0,84.0,5,0,1,0
0,100.0,6,1,2,0
0,110.0,5,2,1,0
0,72.0,7,28,0,0
0,84.0,10,0,1,1
0,94.0,3,2,1,0
0,81.0,10,8,1,1
0,101.0,5,0,1,0
0,91.0,10,8,1,1
0,93.0,10,9,1,1
0,116.0,10,0,1,1
0,90.0,10,18,1,1
0,115.0,10,6,1,1
0,89.0,7,0,0,0
0,108.0,0,8,1,1
0,100.0,10,0,1,1
0,103.0,0,2,1,1
0,100.0,10,18,1,1
0,102.0,10,12,1,1
0,113.0,10,8,1,1
0,117.0,0,18,1,1
0,111.0,10,0,1,1
0,100.0,10,8,1,1
0,91.0,0,19,1,1
0,97.0,10,19,1,1
0,109.0,1,12,1,1
0,81.0,10,8,1,1
0,87.0,10,8,1,1
0,95.0,0,8,1,1
0,118.0,10,8,1,1
0,103.0,0,8,1,1
0,90.0,10,8,1,1
0,97.0,10,8,1,1
0,70.0,10,8,1,1
0,114.0,10,2,1,1
0,105.0,10,0,1,1
0,96.0,10,9,1,1
0,111.0,10,19,1,1
0,104.0,10,0,1,1
0,102.0,10,8,1,1
0,86.0,10,8,1,1
0,73.0,10,6,1,1
0,93.0,10,18,1,1
0,85.0,10,2,1,1
0,107.0,0,20,1,1
0,112.0,0,21,1,1
1,127.0,0,10,1,1
1,114.0,10,26,1,1
1,93.0,10,16,1,1
0,114.0,10,10,1,1
0,100.0,10,4,1,1
0,110.0,10,20,1,1
