1,84.0,2,5,1,0
1,117.0,9,2,2,0
1,71.0,9,10,2,0
1,86.0,4,0,2,0
1,79.0,6,13,2,0
1,80.0,6,23,2,0
1,86.0,4,20,2,0
1,98.0,7,2,0,0
1,101.0,5,6,1,0
1,87.0,7,12,0,0
1,105.0,8,18,1,0
1,101.0,3,2,1,0
0,102.0,5,0,1,0
0,70.0,4,0,2,0
0,102.0,6,11,2,0
0,94.0,5,8,1,0
0,89.0,5,0,1,0
0,77.0,7,28,0,0
0,92.0,6,8,2,0
0,91.0,5,0,1,0
0,105.0,3,18,1,0
0,90.0,5,25,1,0
0,91.0,4,0,2,0
0,100.0,7,2,0,0
0,100.0,6,0,2,0
0,70.0,4,28,2,0
0,97.0,4,0,2,0
0,86.0,7,28,0,0
0,92.0,4,0,2,0
0,102.0,7,9,0,0
0,86.0,4,0,2,0
0,100.0,4,0,2,0
1,70.0,5,4,1,0
1,103.0,4,4,2,0
1,115.0,5,8,1,0
1,92.0,3,19,1,0
1,113.0,0,8,1,1
1,92.0,5,8,1,0
1,108.0,0,8,1,1
1,96.0,3,0,1,0
1,70.0,3,0,1,0
1,112.0,10,27,1,1
1,106.0,10,2,1,1
1,91.0,10,8,1,1
1,96.0,6,0,2,0
1,70.0,7,0,0,0
1,109.0,10,18,1,1
1,74.0,6,8,2,0
1,99.0,3,12,1,0
1,107.0,10,8,1,1
1,90.0,5,8,1,0
1,78.0,6,4,2,0
1,70.0,7,8,0,0
1,88.0,4,19,2,0
1,93.0,6,0,2,0
1,88.0,4,12,2,0
1,108.0,10,19,1,1
1,101.0,0,18,1,1
1,98.0,4,2,2,0
1,103.0,10,6,1,1
1,73.0,10,8,1,1
1,109.0,2,12,1,0
1,102.0,6,8,2,0
1,93.0,4,8,2,0
1,93.0,4,0,2,0
1,101.0,10,20,1,1
1,100.0,9,8,2,0
1,70.0,7,4,0,0
1,118.0,10,0,2,1
1,81.0,10,19,1,1
1,87.0,10,10,1,1
1,95.0,10,8,1,1
1,99.0,0,8,1,1
1,87.0,10,0,1,1
1,103.0,10,12,1,1
1,114.0,10,8,1,1
1,101.0,10,6,1,1
1,109.0,10,28,1,1
1,78.0,10,19,2,1
1,104.0,10,8,1,1
1,113.0,0,23,1,1
1,95.0,10,8,1,1
0,107.0,0,8,1,1
0,100.0,10,18,1,1
0,102.0,10,10,1,1
0,111.0,10,19,1,1
0,111.0,10,18,1,1
0,94.0,10,0,1,1
0,90.0,10,19,1,1
0,106.0,10,16,1,1
0,114.0,1,18,1,1
0,101.0,10,28,1,1
0,115.0,10,12,1,1
0,108.0,10,19,1,1
0,117.0,0,16,1,1
0,93.0,10,12,1,1
0,114.0,0,28,1,1
0,116.0,10,28,1,1
0,117.0,0,8,1,1
0,102.0,10,10,1,1
