1,113.0,3,2,1,0
1,101.0,7,2,0,0
1,110.0,10,25,1,1
1,121.0,5,18,1,0
1,82.0,6,0,2,0
1,85.0,6,2,2,0
1,84.0,7,28,0,0
1,98.0,4,12,2,0
1,92.0,6,5,2,0
1,90.0,7,0,0,0
1,88.0,6,2,2,0
1,84.0,6,0,2,0
1,114.0,0,0,1,1
1,70.0,6,18,2,0
1,109.0,10,10,1,1
1,83.0,6,12,2,0
1,108.0,6,25,2,0
1,95.0,3,12,1,0
1,90.0,6,2,2,0
1,107.0,10,2,1,1
1,86.0,7,0,0,0
1,70.0,4,12,2,0
1,114.0,10,28,1,1
1,117.0,10,11,1,1
1,112.0,10,12,1,1
1,88.0,0,28,1,1
1,106.0,0,11,1,1
1,125.0,0,2,1,1
1,94.0,10,28,1,1
1,103.0,5,28,1,0
1,123.0,10,13,1,1
1,100.0,6,6,2,0
1,90.0,3,1,1,0
1,70.0,6,16,2,0
1,90.0,3,13,1,0
1,99.0,3,28,1,0
1,123.0,3,12,1,0
1,127.0,10,12,1,1
1,124.0,10,21,1,1
1,110.0,9,1,2,0
1,94.0,10,12,1,1
1,112.0,10,10,1,1
1,123.0,10,6,1,1
1,70.0,3,0,1,0
1,102.0,6,12,2,0
1,126.0,0,1,1,1
1,121.0,10,10,1,1
1,100.0,4,12,2,0
1,85.0,4,4,2,0
1,86.0,6,4,2,0
1,101.0,4,2,2,0
1,91.0,5,10,1,0
1,113.0,10,12,1,1
1,103.0,6,5,2,0
1,117.0,8,0,1,0
1,72.0,4,12,2,0
1,70.0,7,0,0,0
1,112.0,3,0,1,0
1,65.0,7,0,0,0
1,97.0,5,6,1,0
1,100.0,6,12,2,0
1,99.0,6,0,2,0
1,91.0,4,2,2,0
1,107.0,2,12,1,0
1,94.0,4,12,2,0
1,104.0,5,7,1,0
1,117.0,10,28,1,1
1,104.0,5,12,1,0
1,115.0,2,24,1,0
0,123.0,8,6,1,0
0,103.0,5,12,1,0
0,109.0,6,12,2,0
0,99.0,5,20,1,0
0,100.0,0,14,1,1
0,100.0,5,21,1,0
0,107.0,10,10,1,1
0,70.0,7,0,0,0
0,91.0,5,3,1,0
0,117.0,10,12,1,1
0,115.0,10,18,1,1
0,93.0,5,12,1,0
0,103.0,10,3,1,1
0,104.0,10,9,1,1
0,114.0,0,12,1,1
0,119.0,10,18,1,1
0,114.0,10,15,1,1
0,108.0,10,1,1,1
0,94.0,10,6,1,1
0,93.0,10,6,1,1
0,109.0,10,12,1,1
0,72.0,10,0,1,1
0,104.0,10,28,1,1
0,122.0,0,9,1,1
0,110.0,10,10,1,1
1,107.0,10,10,1,1
1,104.0,0,27,1,1
1,95.0,10,12,1,1
1,118.0,10,26,1,1
1,115.0,10,1,1,1
1,113.0,0,20,1,1
